name,NGC,NCC,OC,Hindex,i10,ALIS Score for rho between 0.0 to 0.1,(Normalized)ALIS Score for rho between 0.0 to 0.1,ALIS Score for rho between 0.1to 0.99,(Normalized) ALIS Score for rho between 0.1to 0.99,Rank
A5724,0.795455,0.24053,0.984848,0.366666667,0.7,1.89E+50,0.5887,65233.42161,0.5983,7031
A3765,0.803719,0.229339,0.971074,0.666666667,0.666666667,1.89E+50,0.5894,65220.71064,0.5982,7032
A2295,0.227273,0.819602,0.994318,0.533333333,0.533333333,1.88E+50,0.5875,65191.7489,0.5979,7033
A2031,0.178354,0.940549,0.998476,0.733333333,0.766666667,1.87E+50,0.5821,65170.87658,0.5978,7034
A451,0.270142,0.853081,0.981043,0.233333333,0.166666667,1.88E+50,0.5875,65169.41556,0.5977,7035
A1589,0.788434,0.234133,1,0.5,0.6,1.88E+50,0.5878,65168.52654,0.5977,7036
A4478,0.216867,0.918072,0.898795,0.6,0.633333333,1.88E+50,0.5866,65167.97389,0.5977,7037
A5139,0.319249,0.765258,0.99061,0.3,0.066666667,1.88E+50,0.5878,65167.54237,0.5977,7038
A6242,0.824728,0.230978,0.97962,0.466666667,0.566666667,1.88E+50,0.5875,65166.82996,0.5977,7039
A7920,0.18315,0.910867,0.995116,0.8,0.8,1.87E+50,0.5828,65166.54587,0.5977,7040
A5916,0.444444,0.625,0.972222,0.2,0.033333333,1.88E+50,0.5878,65152.24601,0.5976,7041
A7351,0.287425,0.802395,0.982036,0.3,0.133333333,1.89E+50,0.5883,65148.7618,0.5976,7042
A353,0.210095,0.851296,1,0.566666667,0.633333333,1.88E+50,0.5855,65145.20797,0.5975,7043
A8215,0.1947,0.853687,0.979263,0.9,0.933333333,1.87E+50,0.5828,65133.9232,0.5974,7044
A3022,0.790909,0.224242,0.998485,0.533333333,0.8,1.88E+50,0.5867,65126.99643,0.5974,7045
A7390,0.404762,0.666667,1,0.1,0.066666667,1.88E+50,0.5876,65126.3924,0.5973,7046
A4029,0.51087,0.5,1,0.2,0.066666667,1.89E+50,0.5900,65123.69027,0.5973,7047
A2725,0.287234,0.776596,0.989362,0.266666667,0.2,1.89E+50,0.5887,65113.61818,0.5972,7048
A9890,0.950226,0.199095,0.995475,0.433333333,0.433333333,1.76E+50,0.5500,65097.43371,0.5971,7049
A2033,0.642105,0.389474,1,0.233333333,0.066666667,1.89E+50,0.5890,65094.14715,0.5971,7050
A2879,0.333333,0.980392,0.754902,0.166666667,0.1,1.88E+50,0.5879,65080.12418,0.5969,7051
A2342,0.994863,0.188356,0.976027,0.466666667,0.5,1.82E+50,0.5681,65078.52355,0.5969,7052
A5544,0.80198,0.346535,0.920792,0.3,0.033333333,1.88E+50,0.5855,65068.15479,0.5968,7053
A5663,0.190534,0.860437,0.993932,0.866666667,0.9,1.87E+50,0.5829,65067.87212,0.5968,7054
A8478,0.385714,0.828571,0.8,0.333333333,0.033333333,1.88E+50,0.5871,65062.10141,0.5968,7055
A8557,0.826667,0.236667,0.983333,0.4,0.466666667,1.75E+50,0.5444,65054.62355,0.5967,7056
A7385,0.269841,0.944444,1,0.233333333,0.033333333,1.86E+50,0.5807,65051.63355,0.5967,7057
A1189,0.230676,0.824879,0.980676,0.466666667,0.533333333,1.88E+50,0.5864,65046.78848,0.5966,7058
A604,0.278736,0.727011,1,0.4,0.466666667,1.91E+50,0.5960,65040.28651,0.5966,7059
A5007,0.803846,0.215385,1,0.7,0.7,1.88E+50,0.5852,65033.75618,0.5965,7060
A4499,0.219904,0.852327,0.971108,0.533333333,0.566666667,1.88E+50,0.5855,65032.78574,0.5965,7061
A2110,0.830957,0.194501,0.997963,0.9,0.966666667,1.87E+50,0.5830,65026.28839,0.5964,7062
A5739,0.356164,0.694064,0.990868,0.266666667,0.066666667,1.88E+50,0.5877,65026.23087,0.5964,7063
A2763,0.198804,0.90284,0.983558,0.566666667,0.633333333,1.87E+50,0.5833,65023.21182,0.5964,7064
A7240,0.167975,0.99843,0.987441,0.666666667,0.8,1.86E+50,0.5793,65022.05996,0.5964,7065
A2656,0.228041,0.827703,1,0.4,0.533333333,1.88E+50,0.5857,65020.10385,0.5964,7066
A2129,0.212766,0.867021,0.976064,0.566666667,0.566666667,1.87E+50,0.5847,65017.97167,0.5964,7067
A2039,0.236364,0.843636,0.985455,0.366666667,0.4,1.88E+50,0.5862,65015.87256,0.5963,7068
A3492,0.19084,0.876772,1,0.6,0.966666667,1.87E+50,0.5823,65014.03005,0.5963,7069
A6316,0.290698,0.988372,0.872093,0.166666667,0.066666667,1.87E+50,0.5837,64995.9995,0.5962,7070
A6568,0.213802,0.935047,0.864682,0.666666667,0.733333333,1.88E+50,0.5848,64994.78383,0.5961,7071
A2546,0.693333,0.346667,1,0.233333333,0.1,1.89E+50,0.5891,64983.80693,0.5960,7072
A9525,0.357895,0.647368,1,0.333333333,0.1,1.89E+50,0.5888,64982.44417,0.5960,7073
A8281,0.226027,0.958904,0.952055,0.333333333,0.233333333,1.87E+50,0.5837,64972.74575,0.5959,7074
A774,0.240798,0.777607,0.996933,0.5,0.5,1.88E+50,0.5864,64966.14776,0.5959,7075
A8241,0.396825,0.663492,0.984127,0.266666667,0.033333333,1.88E+50,0.5855,64957.50727,0.5958,7076
A4841,0.185504,0.939803,0.998771,0.6,0.6,1.86E+50,0.5810,64952.09982,0.5958,7077
A8459,0.192661,0.993119,0.915138,0.6,0.6,1.87E+50,0.5819,64951.64472,0.5957,7078
A5933,0.362637,0.758242,0.945055,0.133333333,0.066666667,1.88E+50,0.5859,64941.38631,0.5957,7079
A4441,0.163594,0.978111,0.996544,0.833333333,0.866666667,1.85E+50,0.5779,64937.95781,0.5956,7080
A7666,0.172823,0.985488,0.984169,0.566666667,0.833333333,1.86E+50,0.5792,64936.40128,0.5956,7081
A7337,0.229122,0.809422,0.987152,0.533333333,0.533333333,1.88E+50,0.5853,64932.08132,0.5956,7082
A9053,0.769231,0.813187,0.934066,0.133333333,0,1.09E+49,0.0340,64931.54955,0.5956,7083
A525,0.363636,0.753247,0.948052,0.133333333,0.066666667,1.88E+50,0.5858,64924.40643,0.5955,7084
A6636,0.203614,0.833735,0.973494,0.833333333,0.833333333,1.87E+50,0.5827,64922.92825,0.5955,7085
A1649,0.231343,0.871269,0.945896,0.433333333,0.433333333,1.88E+50,0.5852,64922.30746,0.5955,7086
A2527,0.385417,0.708333,0.958333,0.233333333,0.033333333,1.88E+50,0.5849,64921.37722,0.5955,7087
A5515,0.268199,0.900383,0.97318,0.3,0.066666667,1.87E+50,0.5827,64905.02059,0.5953,7088
A5375,0.205333,0.904,0.954667,0.566666667,0.6,1.87E+50,0.5827,64893.18136,0.5952,7089
A7648,0.156522,0.98587,0.997826,0.966666667,0.966666667,1.85E+50,0.5765,64892.65597,0.5952,7090
A4084,0.99026,0.717532,0.762987,0.3,0,1.09E+49,0.0341,64877.87266,0.5951,7091
A1301,0.631579,0.473684,0.947368,0.1,0.033333333,1.87E+50,0.5841,64868.83623,0.5950,7092
A7526,0.246073,0.795812,1,0.366666667,0.4,1.88E+50,0.5854,64867.43759,0.5950,7093
A8954,0.241176,0.882353,0.911765,0.4,0.4,1.88E+50,0.5853,64865.8114,0.5950,7094
A1386,0.191239,0.840812,1,0.866666667,0.933333333,1.70E+50,0.5302,64855.90855,0.5949,7095
A7550,0.202811,0.84739,0.995984,0.666666667,0.7,1.87E+50,0.5823,64853.50528,0.5948,7096
A2917,0.868605,0.194186,0.969767,0.833333333,0.833333333,1.86E+50,0.5814,64840.52696,0.5947,7097
A8591,0.196106,0.8637,0.995828,0.7,0.733333333,1.86E+50,0.5815,64836.27756,0.5947,7098
A9099,0.309278,0.793814,0.989691,0.233333333,0.066666667,1.87E+50,0.5840,64835.88268,0.5947,7099
A1169,0.174817,1,0.948655,0.666666667,0.766666667,1.86E+50,0.5787,64827.94837,0.5946,7100
A535,0.203125,0.821615,0.997396,0.733333333,0.833333333,1.87E+50,0.5822,64822.84976,0.5946,7101
A8392,0.207398,0.830911,0.990753,0.633333333,0.766666667,1.87E+50,0.5825,64819.98751,0.5945,7102
A4318,0.191315,0.915493,0.980047,0.533333333,0.766666667,1.86E+50,0.5806,64815.83694,0.5945,7103
A258,0.27439,0.993902,0.841463,0.266666667,0.1,1.87E+50,0.5834,64809.19575,0.5944,7104
A1653,0.972973,0.378378,0.702703,0.133333333,0.066666667,1.88E+50,0.5851,64807.49324,0.5944,7105
A9403,0.221167,0.841248,0.947083,0.433333333,0.866666667,1.87E+50,0.5835,64793.12564,0.5943,7106
A1588,0.179423,0.984944,0.994981,0.5,0.566666667,1.85E+50,0.5784,64785.74872,0.5942,7107
A3991,0.311111,0.833333,0.933333,0.166666667,0.1,1.87E+50,0.5844,64780.3491,0.5942,7108
A3123,0.188199,0.840285,1,0.9,1,1.86E+50,0.5801,64779.20625,0.5942,7109
A7557,0.194062,0.895016,0.973489,0.6,0.8,1.86E+50,0.5807,64778.94513,0.5942,7110
A605,0.240385,0.782051,0.990385,0.466666667,0.5,1.87E+50,0.5847,64774.83591,0.5941,7111
A4194,0.325397,0.769841,1,0.166666667,0.066666667,1.87E+50,0.5834,64774.38216,0.5941,7112
A8725,0.229917,0.792244,0.98615,0.566666667,0.566666667,1.87E+50,0.5840,64769.67931,0.5941,7113
A3537,0.738318,0.308411,1,0.2,0.166666667,1.88E+50,0.5858,64764.2873,0.5940,7114
A9113,0.755102,0.836735,0.938776,0.1,0,1.09E+49,0.0339,64755.40057,0.5939,7115
A327,0.683673,0.846939,0.979592,0.166666667,0,1.08E+49,0.0337,64750.78667,0.5939,7116
A5914,0.630435,0.978261,0.956522,0.1,0,1.08E+49,0.0338,64744.04757,0.5938,7117
A2142,0.482759,0.603448,0.965517,0.1,0.033333333,1.87E+50,0.5827,64721.21445,0.5936,7118
A4022,0.192644,0.940455,0.91944,0.733333333,0.733333333,1.86E+50,0.5801,64711.73541,0.5935,7119
A8616,0.866321,0.186528,0.995855,0.8,0.9,1.86E+50,0.5792,64699.46016,0.5934,7120
A7115,0.201051,0.838371,0.980289,0.766666667,0.8,1.86E+50,0.5809,64696.81627,0.5934,7121
A9501,0.227043,0.773966,1,0.6,0.633333333,1.87E+50,0.5831,64690.35701,0.5934,7122
A4457,0.454545,0.636364,1,0.066666667,0.033333333,1.86E+50,0.5806,64684.31376,0.5933,7123
A9319,0.170874,0.994175,0.994175,0.6,0.633333333,1.85E+50,0.5767,64683.757,0.5933,7124
A5080,0.201439,0.841727,0.991367,0.7,0.733333333,1.86E+50,0.5808,64683.45435,0.5933,7125
A1700,0.252525,0.828283,0.974747,0.333333333,0.266666667,1.87E+50,0.5837,64681.55438,0.5933,7126
A4065,0.227964,0.963526,0.981763,0.3,0.133333333,1.86E+50,0.5798,64680.01808,0.5933,7127
A3103,0.259542,0.835878,1,0.333333333,0.133333333,1.87E+50,0.5825,64676.16027,0.5932,7128
A4554,0.217252,0.837061,1,0.5,0.5,1.87E+50,0.5819,64674.91096,0.5932,7129
A8909,0.241117,0.888325,0.946701,0.333333333,0.266666667,1.87E+50,0.5828,64674.0471,0.5932,7130
A9490,0.868323,0.201242,0.986335,0.466666667,0.833333333,1.86E+50,0.5803,64661.26456,0.5931,7131
A2633,0.211394,0.793103,0.998501,0.7,0.8,1.86E+50,0.5815,64654.4811,0.5930,7132
A1059,0.4375,0.604167,1,0.1,0.066666667,1.87E+50,0.5837,64639.13895,0.5929,7133
A8374,0.187043,0.987461,0.945664,0.533333333,0.566666667,1.85E+50,0.5783,64636.29979,0.5929,7134
A5505,0.768085,0.234043,1,0.5,0.6,1.87E+50,0.5829,64614.9831,0.5927,7135
A5850,0.18254,0.917989,0.965608,0.733333333,0.866666667,1.85E+50,0.5780,64614.78835,0.5927,7136
A8537,0.169181,0.984914,0.985991,0.6,0.8,1.85E+50,0.5759,64611.87102,0.5926,7137
A4625,0.692308,1,0.923077,0.033333333,0,1.08E+49,0.0335,64610.75026,0.5926,7138
A914,0.18578,0.912844,1,0.633333333,0.633333333,1.85E+50,0.5781,64607.77138,0.5926,7139
A6700,0.188312,0.941558,0.996753,0.5,0.533333333,1.85E+50,0.5782,64607.38065,0.5926,7140
A9316,0.636364,1,1,0.033333333,0,1.07E+49,0.0335,64586.12928,0.5924,7141
A2954,0.8,1,0.8,0.033333333,0,1.08E+49,0.0335,64581.2025,0.5923,7142
A6681,0.841695,0.187291,1,0.9,0.933333333,1.85E+50,0.5783,64580.10567,0.5923,7143
A3418,0.187611,0.932743,0.964602,0.633333333,0.666666667,1.85E+50,0.5782,64578.37311,0.5923,7144
A8803,0.285714,0.857143,0.972789,0.233333333,0.066666667,1.86E+50,0.5805,64577.34854,0.5923,7145
A2703,0.242718,0.932039,0.990291,0.2,0.133333333,1.86E+50,0.5793,64565.27102,0.5922,7146
A2196,0.733333,0.295238,1,0.3,0.166666667,1.87E+50,0.5836,64562.36297,0.5922,7147
A5610,0.292994,0.878981,0.898089,0.333333333,0.066666667,1.86E+50,0.5815,64557.38324,0.5921,7148
A7935,0.193002,0.888262,0.993228,0.566666667,0.7,1.86E+50,0.5786,64555.00866,0.5921,7149
A6355,0.672566,0.39823,0.973451,0.2,0.033333333,1.86E+50,0.5814,64541.30413,0.5920,7150
A7143,0.193959,0.941176,0.995231,0.4,0.5,1.85E+50,0.5780,64539.8453,0.5920,7151
A8170,0.418182,0.745455,0.854545,0.166666667,0.033333333,1.87E+50,0.5820,64533.4777,0.5919,7152
A6716,0.190012,0.90743,0.998782,0.566666667,0.6,1.85E+50,0.5779,64527.27208,0.5919,7153
A1910,0.214481,0.993169,0.808743,0.633333333,0.633333333,1.86E+50,0.5806,64525.99201,0.5918,7154
A4351,0.168103,0.942888,0.987069,0.866666667,0.866666667,1.84E+50,0.5752,64519.69477,0.5918,7155
A9088,0.224199,0.879004,0.932384,0.433333333,0.5,1.86E+50,0.5811,64508.20557,0.5917,7156
A1740,0.202073,0.955959,0.893782,0.6,0.6,1.86E+50,0.5792,64505.63185,0.5917,7157
A8105,0.206119,0.821256,0.991948,0.666666667,0.733333333,1.86E+50,0.5796,64500.62449,0.5916,7158
A5834,0.276786,0.736607,1,0.333333333,0.266666667,1.87E+50,0.5829,64498.3382,0.5916,7159
A423,0.319767,0.773256,0.982558,0.2,0.066666667,1.86E+50,0.5811,64486.73963,0.5915,7160
A9724,0.46875,0.583333,0.989583,0.133333333,0.033333333,1.86E+50,0.5808,64470.05781,0.5913,7161
A5930,0.946429,0.180804,0.970982,0.666666667,0.666666667,1.85E+50,0.5764,64466.55155,0.5913,7162
A6980,0.193046,0.859712,0.98801,0.7,0.8,1.85E+50,0.5780,64466.49772,0.5913,7163
A8395,0.206278,0.843049,1,0.433333333,0.766666667,1.86E+50,0.5790,64464.05825,0.5913,7164
A5357,0.197183,0.940141,0.978873,0.4,0.5,1.85E+50,0.5777,64462.23695,0.5913,7165
A6341,0.783505,0.340206,0.979381,0.166666667,0.033333333,1.86E+50,0.5786,64456.94883,0.5912,7166
A726,0.203053,0.836641,0.983206,0.7,0.7,1.86E+50,0.5788,64432.11304,0.5910,7167
A8007,0.186837,0.83758,1,0.866666667,0.966666667,1.84E+50,0.5751,64428.68553,0.5910,7168
A6639,0.242152,0.818386,1,0.333333333,0.3,1.86E+50,0.5807,64418.41633,0.5909,7169
A6423,0.181354,0.957854,0.936143,0.733333333,0.733333333,1.85E+50,0.5759,64392.61636,0.5906,7170
A4985,0.918317,0.185644,1,0.566666667,0.6,1.85E+50,0.5761,64385.8853,0.5906,7171
A477,0.2106,0.854951,0.97629,0.466666667,0.633333333,1.86E+50,0.5788,64378.15132,0.5905,7172
A2801,0.213873,0.870906,0.986513,0.433333333,0.433333333,1.86E+50,0.5786,64365.53505,0.5904,7173
A8139,0.290323,0.774194,0.981567,0.266666667,0.133333333,1.86E+50,0.5813,64358.87119,0.5903,7174
A7116,0.224905,0.782719,1,0.466666667,0.666666667,1.86E+50,0.5798,64352.35201,0.5903,7175
A5157,0.899889,0.176863,0.975528,0.866666667,0.933333333,1.84E+50,0.5750,64348.87262,0.5902,7176
A8127,0.227273,0.97861,0.84492,0.366666667,0.433333333,1.86E+50,0.5795,64347.33921,0.5902,7177
A3134,0.183263,0.914195,0.959746,0.666666667,0.9,1.85E+50,0.5758,64345.72553,0.5902,7178
A5261,0.904412,0.294118,0.963235,0.166666667,0.033333333,1.85E+50,0.5755,64344.97678,0.5902,7179
A3396,0.780362,0.224806,1,0.566666667,0.566666667,1.86E+50,0.5798,64338.84801,0.5901,7180
A7607,0.842105,0.315789,0.942105,0.233333333,0.033333333,1.85E+50,0.5773,64328.95369,0.5900,7181
A6419,0.203883,0.975728,0.936893,0.366666667,0.4,1.85E+50,0.5769,64317.17235,0.5899,7182
A6881,0.224439,0.810474,1,0.433333333,0.5,1.86E+50,0.5792,64314.1228,0.5899,7183
A6832,0.318919,0.859459,0.832432,0.266666667,0.1,1.87E+50,0.5821,64308.9053,0.5899,7184
A4859,0.204117,0.842196,1,0.466666667,0.733333333,1.85E+50,0.5775,64305.30273,0.5898,7185
A5438,0.187824,0.906736,0.975389,0.566666667,0.766666667,1.85E+50,0.5758,64299.68666,0.5898,7186
A9578,0.180851,0.944681,0.974468,0.6,0.666666667,1.84E+50,0.5748,64294.01253,0.5897,7187
A1773,0.205128,0.871795,1,0.4,0.566666667,1.85E+50,0.5772,64292.07639,0.5897,7188
A2429,0.222222,0.950617,0.975309,0.266666667,0.2,1.85E+50,0.5767,64285.01673,0.5896,7189
A4331,0.202265,0.898058,0.941748,0.533333333,0.666666667,1.85E+50,0.5773,64283.66844,0.5896,7190
A6598,0.165893,0.946636,0.968677,0.933333333,0.933333333,1.84E+50,0.5728,64282.30893,0.5896,7191
A5075,0.212272,0.819237,0.983416,0.566666667,0.666666667,1.85E+50,0.5782,64275.8785,0.5895,7192
A4199,0.864341,0.180879,1,0.866666667,0.866666667,1.84E+50,0.5748,64274.79647,0.5895,7193
A4465,0.802432,0.224924,1,0.433333333,0.533333333,1.86E+50,0.5790,64274.60708,0.5895,7194
A5289,0.217593,0.875,0.993056,0.366666667,0.366666667,1.85E+50,0.5777,64270.87901,0.5895,7195
A3458,0.188963,0.906355,0.973244,0.566666667,0.733333333,1.85E+50,0.5756,64261.99327,0.5894,7196
A6356,0.265116,0.8,0.990698,0.266666667,0.2,1.55E+50,0.4834,64256.66182,0.5894,7197
A9032,0.819113,0.211604,0.976109,0.566666667,0.733333333,1.85E+50,0.5780,64252.64133,0.5893,7198
A1232,0.196126,0.924939,0.946731,0.566666667,0.566666667,1.85E+50,0.5763,64251.13463,0.5893,7199
A2216,0.836165,0.195388,0.998786,0.733333333,0.733333333,1.85E+50,0.5763,64249.27649,0.5893,7200
A624,0.248101,0.764557,0.994937,0.4,0.4,1.86E+50,0.5802,64246.4463,0.5893,7201
A7857,0.216634,0.897485,0.914894,0.4,0.633333333,1.85E+50,0.5781,64237.05303,0.5892,7202
A1368,0.166071,0.985714,0.976786,0.7,0.733333333,1.83E+50,0.5723,64233.33213,0.5892,7203
A7398,0.929348,0.206522,0.932065,0.366666667,0.6,1.85E+50,0.5767,64216.6248,0.5890,7204
A7530,0.373626,0.637363,1,0.166666667,0.1,1.86E+50,0.5810,64214.15126,0.5890,7205
A5011,0.352941,0.764706,1,0.1,0.033333333,1.85E+50,0.5755,64213.80244,0.5890,7206
A9568,0.68,0.4,1,0.1,0.033333333,1.84E+50,0.5747,64211.04773,0.5890,7207
A4401,0.994039,0.166915,0.986587,0.633333333,0.633333333,1.83E+50,0.5721,64209.68215,0.5889,7208
A4626,0.786713,0.230769,0.993007,0.466666667,0.5,1.86E+50,0.5789,64201.96389,0.5889,7209
A3976,0.3125,0.796875,0.945313,0.166666667,0.1,1.86E+50,0.5794,64200.97448,0.5889,7210
A9569,0.216438,0.830137,1,0.366666667,0.6,1.85E+50,0.5774,64191.48748,0.5888,7211
A4063,0.914826,0.258675,0.996845,0.333333333,0.033333333,1.84E+50,0.5732,64189.43059,0.5888,7212
A6317,0.808511,0.214894,0.997872,0.5,0.633333333,1.85E+50,0.5775,64180.86034,0.5887,7213
A6248,0.814607,0.202247,0.996255,0.7,0.733333333,1.85E+50,0.5765,64179.14224,0.5887,7214
A4333,0.58209,0.432836,1,0.133333333,0.066666667,1.86E+50,0.5802,64170.8512,0.5886,7215
A7631,0.196524,0.816845,0.995989,0.766666667,0.833333333,1.85E+50,0.5757,64163.91447,0.5885,7216
A5566,0.454545,0.568182,1,0.1,0.066666667,1.86E+50,0.5795,64150.74625,0.5884,7217
A7975,0.822785,0.21097,0.993671,0.566666667,0.566666667,1.85E+50,0.5769,64145.3764,0.5884,7218
A6945,0.227273,0.848485,0.964646,0.4,0.4,1.85E+50,0.5778,64141.7854,0.5883,7219
A6046,0.185366,0.933333,0.944715,0.666666667,0.7,1.84E+50,0.5742,64138.62191,0.5883,7220
A5537,0.53125,0.53125,1,0.066666667,0.033333333,1.85E+50,0.5761,64135.84361,0.5883,7221
A130,0.875723,0.202312,0.978324,0.533333333,0.533333333,1.85E+50,0.5757,64115.39886,0.5881,7222
A6281,0.19699,0.976744,0.883721,0.5,0.666666667,1.84E+50,0.5751,64111.61389,0.5880,7223
A6521,0.181319,0.938187,0.964286,0.533333333,0.8,1.84E+50,0.5733,64111.34847,0.5880,7224
A2030,0.203327,0.859519,0.97597,0.533333333,0.633333333,1.85E+50,0.5758,64109.61187,0.5880,7225
A480,0.22093,0.837209,1,0.4,0.4,1.85E+50,0.5769,64108.67672,0.5880,7226
A996,0.214286,0.806122,0.997959,0.566666667,0.566666667,1.85E+50,0.5767,64094.89967,0.5879,7227
A2160,0.611111,0.444444,1,0.1,0.033333333,1.85E+50,0.5764,64092.6201,0.5879,7228
A279,0.187432,0.828819,0.995666,0.833333333,0.966666667,1.84E+50,0.5741,64092.30507,0.5879,7229
A3584,0.226087,0.826087,1,0.366666667,0.4,1.85E+50,0.5770,64084.45401,0.5878,7230
A6777,0.785714,0.27551,1,0.266666667,0.133333333,1.85E+50,0.5779,64079.48659,0.5877,7231
A9916,0.213256,0.808357,0.998559,0.566666667,0.566666667,1.84E+50,0.5729,64077.55935,0.5877,7232
A6820,0.634615,0.403846,1,0.1,0.066666667,1.73E+50,0.5401,64074.9878,0.5877,7233
A2480,0.5,0.5625,1,0.066666667,0.033333333,1.85E+50,0.5755,64073.78919,0.5877,7234
A282,0.293255,0.715543,0.997067,0.333333333,0.166666667,1.86E+50,0.5796,64067.33378,0.5876,7235
A4260,0.328571,0.685714,1,0.2,0.133333333,1.86E+50,0.5798,64065.98402,0.5876,7236
A7459,0.266667,0.96,0.913333,0.2,0.066666667,1.84E+50,0.5745,64059.77378,0.5876,7237
A1657,0.961111,0.216667,0.922222,0.333333333,0.3,1.84E+50,0.5753,64041.16418,0.5874,7238
A7825,0.204734,0.854438,0.988166,0.5,0.566666667,1.84E+50,0.5751,64021.33799,0.5872,7239
A5301,0.220544,0.8429,0.975831,0.433333333,0.433333333,1.83E+50,0.5714,64011.49135,0.5871,7240
A7139,0.208723,0.800623,0.996885,0.633333333,0.666666667,1.85E+50,0.5755,64005.00577,0.5871,7241
A236,0.357143,0.809524,0.904762,0.133333333,0.033333333,1.84E+50,0.5749,63999.22908,0.5870,7242
A7816,0.402844,0.620853,1,0.233333333,0.033333333,1.84E+50,0.5746,63989.48417,0.5869,7243
A2029,0.210452,0.823446,0.992938,0.533333333,0.566666667,1.84E+50,0.5753,63980.9226,0.5868,7244
A8148,0.211409,0.875839,0.959732,0.433333333,0.5,1.84E+50,0.5752,63972.16611,0.5868,7245
A4322,0.192953,0.927852,0.951342,0.466666667,0.633333333,1.84E+50,0.5733,63965.17413,0.5867,7246
A209,0.174533,0.907794,0.967069,0.833333333,0.9,1.83E+50,0.5713,63953.68503,0.5866,7247
A7738,0.574803,0.984252,0.92126,0.266666667,0,1.08E+49,0.0335,63953.31235,0.5866,7248
A7151,0.274648,0.887324,0.957746,0.2,0.066666667,1.48E+50,0.4618,63952.83926,0.5866,7249
A2717,0.20339,1,1,0.266666667,0.166666667,1.83E+50,0.5714,63951.25663,0.5866,7250
A7360,0.21875,0.903409,0.914773,0.433333333,0.433333333,1.85E+50,0.5756,63950.38912,0.5866,7251
A2148,0.666667,0.380952,1,0.1,0.066666667,1.85E+50,0.5766,63949.08642,0.5866,7252
A1786,0.192053,0.92053,0.949227,0.566666667,0.6,1.84E+50,0.5730,63943.50578,0.5865,7253
A7658,0.17971,0.973913,0.991304,0.4,0.533333333,1.83E+50,0.5710,63937.23331,0.5864,7254
A4212,0.821513,0.192671,0.996454,0.766666667,0.833333333,1.84E+50,0.5733,63936.08137,0.5864,7255
A5877,0.192152,0.859269,0.994587,0.633333333,0.666666667,1.84E+50,0.5732,63933.96737,0.5864,7256
A7791,0.752896,0.274131,0.984556,0.333333333,0.2,1.85E+50,0.5777,63911.83056,0.5862,7257
A1990,0.153132,0.99652,0.966357,0.933333333,0.933333333,1.82E+50,0.5675,63905.13459,0.5861,7258
A1523,0.185139,0.836272,0.998741,0.833333333,0.866666667,1.83E+50,0.5721,63894.3147,0.5860,7259
A3587,0.16458,0.987478,0.994633,0.6,0.633333333,1.79E+50,0.5570,63883.07614,0.5859,7260
A7674,0.185596,0.84903,0.993075,0.766666667,0.833333333,1.83E+50,0.5720,63876.1972,0.5859,7261
A2407,0.193505,0.837618,0.987821,0.7,0.766666667,1.84E+50,0.5729,63873.79106,0.5859,7262
A6654,0.904145,0.17487,0.989637,0.7,0.833333333,1.83E+50,0.5705,63871.06809,0.5858,7263
A4368,0.830031,0.199166,0.997914,0.533333333,0.766666667,1.84E+50,0.5733,63870.39366,0.5858,7264
A2470,0.832298,0.208075,0.993789,0.466666667,0.6,1.84E+50,0.5740,63866.62555,0.5858,7265
A2208,0.234807,0.779006,0.991713,0.433333333,0.433333333,1.85E+50,0.5761,63862.91071,0.5858,7266
A4952,0.832653,0.893878,0.330612,0.233333333,0.033333333,1.84E+50,0.5739,63858.189,0.5857,7267
A4629,0.774194,0.83871,0.854839,0.133333333,0,1.07E+49,0.0335,63845.16616,0.5856,7268
A6244,0.822259,0.20598,0.990033,0.566666667,0.633333333,1.84E+50,0.5738,63845.144,0.5856,7269
A8881,0.175,0.991667,0.995833,0.433333333,0.466666667,1.83E+50,0.5694,63834.24919,0.5855,7270
A5022,0.5,0.555556,1,0.066666667,0.033333333,1.84E+50,0.5733,63825.94169,0.5854,7271
A3551,0.75,0.333333,1,0.1,0.066666667,1.84E+50,0.5736,63808.17559,0.5853,7272
A4515,0.432836,0.58209,1,0.2,0.033333333,1.84E+50,0.5752,63805.82124,0.5852,7273
A5786,0.88141,0.194444,0.945513,0.633333333,0.733333333,1.83E+50,0.5722,63805.1451,0.5852,7274
A8840,0.321267,0.760181,0.950226,0.233333333,0.066666667,1.85E+50,0.5756,63796.54261,0.5852,7275
A9605,0.205645,0.870968,1,0.4,0.433333333,1.84E+50,0.5727,63788.21951,0.5851,7276
